source,text,label
trt,"Cumhurbaşkanı Erdoğan, İslam aleminin ramazan ayını kutladı",non-sarcastic
trt,"Bakan Tunç: Terör örgütü çağrıyı dikkate almazsa, devlet gereğini yapar",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan: Türkiye, Rusya ile Ukrayna arasındaki savaşın sona ermesi için gayret gösteriyor",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Arnavutluk Başbakanı Rama ile görüştü",non-sarcastic
trt,Emine Erdoğan: Zulüm gören kardeşlerimiz için dualarımızı eksik etmeyelim,non-sarcastic
trt,Ramazanın ilk teravih namazı kılındı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Terör örgütünün bahaneleri ortadan kalktı,non-sarcastic
trt,"TBMM Başkanı Kurtulmuş: Hilal göründü. İlk teravih, ilk sahur, ilk oruç",non-sarcastic
trt,Bakan Tekin: 28 Şubat sürecini milletin feraseti bitirdi,non-sarcastic
trt,Bakan Göktaş: Kadın emeği güçlendikçe toplum güçlenir,non-sarcastic
trt,Bahçeli: Kutlu bir dönemin eşiğindeyiz,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Hristijan Mickoski'yi kabul etti",non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Kuzey Makedonya ile ticaret hacmimizi 2 katına çıkaracağız,non-sarcastic
trt,Tutuklanan restoran zinciri sahibinin FETÖ'cülerle irtibatı belirlendi,non-sarcastic
trt,Çelik: Terör örgütü bütün unsurları ve uzantılarıyla silah bırakmalı,non-sarcastic
trt,Ülke genelinde 98 bin 600 litre etil alkol ele geçirildi,non-sarcastic
trt,"Sirkeci-Kazlıçeşme Raylı Sistem Hattı 3,7 milyon yolcuya hizmet verdi",non-sarcastic
trt,Emine Erdoğan: Tarihi şahsiyetler insanlığa tarip edilecek izler bırakırlar,non-sarcastic
trt,Fahrettin Altun: Dezenformasyon insanlığın ortak sorunudur,non-sarcastic
trt,Narin Güran cinayetiyle ilgili iki dava dosyası birleştirildi,non-sarcastic
trt,"Türkiye, UAD'ye İsrail'in uluslararası hukuka aykırı eylemlerini sundu",non-sarcastic
trt,Bakan Kacır: Türkiye'nin İngiltere ve Avrupa'ya katacakları çok fazla,non-sarcastic
trt,Cumhurbaşkanı Başdanışmanlığına 2 yeni isim,non-sarcastic
trt,"""On bir ayın sultanı"" ramazan başlıyor",non-sarcastic
trt,Bakan Fidan: PKK'yı destekleme yönündeki mecburiyetten ABD'nin çıkması gerekiyor,non-sarcastic
trt,Burdurlu Recep Tayyip Erdoğan'a rozetini Cumhurbaşkanı Erdoğan taktı,non-sarcastic
trt,MHP: Erbakan taziye aramasına dönüş yapmadı,non-sarcastic
trt,PFDK'dan Mourinho ve Buruk'a ceza,non-sarcastic
trt,İletişim Başkanı Altun'dan 28 Şubat paylaşımı,non-sarcastic
trt,Emine Erdoğan'dan Gaziantep paylaşımı,non-sarcastic
trt,"Yazıcı: Terörü bitirecek her adım, her çağrı kıymetlidir",non-sarcastic
trt,"Emine Erdoğan, Şahinbey Millet Kütüphanesini ziyaret etti",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Avrupa Birliği Konseyi Başkanı Costa ile görüştü",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Rusya Federasyon Konseyi Başkanı Matviyenko'yu kabul etti",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Başakşehir-Nakkaştepe Otoyolu şantiyesini ziyaret etti",non-sarcastic
trt,AK Parti'den İmralı'nın silah bırakma çağrısıyla ilgili ilk açıklama,non-sarcastic
trt,"Bakan Şimşek, G20 toplantıları kapsamında ikili temaslarda bulundu",non-sarcastic
trt,"İmralı, PKK'ya silah bırakma çağrısı yaptı",non-sarcastic
trt,"Türkiye, Uluslararası Adalet Divanı'na Filistin'le ilgili beyan sundu",non-sarcastic
trt,"Emine Erdoğan, 2. Şule Yüksel Şenler Kitap ve Kültür Günleri Programı'nda konuştu",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Necmettin Erbakan'ı andı",non-sarcastic
trt,MSB kaynakları: Kuvvet komutanlarımızı hedef alan açıklamalar kabul edilemez,non-sarcastic
trt,Dövizle askerlikten geçen yıl 7 bin 885 yükümlü yararlandı,non-sarcastic
trt,"Ömer Çelik: Özgür Özel, TSK komuta heyetini saygısızca hedef almıştır",non-sarcastic
trt,TSK’da yıllar sonra ilk: Yeni zırhlı araç alımı ne anlama geliyor?,non-sarcastic
trt,Azerbaycan Cumhurbaşkanı Aliyev'den Cumhurbaşkanı Erdoğan'a tebrik,non-sarcastic
trt,Cumhurbaşkanı Erdoğan Rusya Federasyon Konseyi Başkanı'nı kabul edecek,non-sarcastic
trt,İstanbul'da kritik ABD-Rusya görüşmesi,non-sarcastic
trt,Bakan Memişoğlu: Türkiye dünyada sağlık hizmetlerini çok iyi veren bir ülke konumunda,non-sarcastic
trt,Bakanlık ifşa etti: Peynir ve zeytinyağına da hile karıştı,non-sarcastic
trt,Türkiye Adalet Akademisi Kanunu Resmi Gazete'de,non-sarcastic
trt,Karayolları Trafik Yönetmeliğinde değişiklik,non-sarcastic
trt,Atama ve görevden alma kararları Resmi Gazete'de,non-sarcastic
trt,"""Derbi için 32 bin 500 polis görevlendirildi"" iddiasına yalanlama",non-sarcastic
trt,İŞKUR'dan üniversite öğrencilerine yarı zamanlı iş imkanı,non-sarcastic
trt,Ramazanın ilk teravih namazı yarın kılınacak,non-sarcastic
trt,Cumhurbaşkanı Erdoğan doğum gününü kutlayanlara teşekkür etti,non-sarcastic
trt,Bakan Fidan: Trump'ın Gazze planı akıl tutulması,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'a gençlerden doğum günü sürprizi,non-sarcastic
trt,Türkiye Filistin için Uluslararası Adalet Divanına beyan sunacak,non-sarcastic
trt,"İklim Kanunu Teklifi, TBMM Çevre Komisyonunda kabul edildi",non-sarcastic
trt,Bakan Tunç: Hedef terörsüz bir Türkiye,non-sarcastic
trt,Reyhanlı saldırısının faili terörist tutuklandı,non-sarcastic
trt,"İletişim Başkanlığı BBC'nin ""Hala Savaştayız"" haberini yalanladı",non-sarcastic
trt,Mehmetçik öğrencileri birliklerde ağırladı,non-sarcastic
trt,Suriye'nin kuzeyinde 6 terörist etkisiz hale getirildi,non-sarcastic
trt,"Dışişleri kaynakları: Türkiye, barış için ev sahipliğine hazır",non-sarcastic
trt,Erdoğan: Başkomutan olarak sesleniyorum Özgür Özel ayağını denk alsın,non-sarcastic
trt,Sahte içki 152 kişinin ölümüne neden oldu,non-sarcastic
trt,Milli Görüş’le geçen bir ömür: Necmettin Erbakan,non-sarcastic
trt,Liderler Cumhurbaşkanı Erdoğan'ın doğum gününü kutladı,non-sarcastic
trt,"Bakan Fidan: Ukrayna'da barışın hayata geçirilmesinde, Türkiye önemli rol oynayacak",non-sarcastic
trt,Ebeveynler için dijital farkındalık atölyesi düzenlendi,non-sarcastic
trt,"Yerlikaya: ""Gazze İçin El Ele"" kampanyasıyla yüreklere umut olacağız",non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Hocalı Katliamı paylaşımı,non-sarcastic
trt,"AK Parti, milletvekili sayısını 272'ye yükseltti",non-sarcastic
trt,AK Parti'den Cumhurbaşkanı Erdoğan'ın doğum gününe özel kutlama mesajı,non-sarcastic
trt,İstanbul'da zehir tacirlerine operasyon: 153 gözaltı,non-sarcastic
trt,Azerbaycan'ın dinmeyen acısı: Hocalı Katliamı,non-sarcastic
trt,YSK illerin milletvekili sayılarını belirledi,non-sarcastic
trt,"Bakan Fidan, Gürcü mevkidaşı Botchorishvili ile Ankara'da bir araya gelecek",non-sarcastic
trt,"""Yapay zeka zirvesi"" Meclis tarihinde bir ilk olacak",non-sarcastic
trt,"İletişim Başkanı Altun, Azerbaycan Cumhurbaşkanı Yardımcısı Hacıyev ile görüştü",non-sarcastic
trt,Çelik: Özgür Özel'in sözleri siyasi adaba aykırı,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, AK Parti Kadın ve Gençlik Kolları MKYK toplantılarına katıldı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Vucic ile görüştü",non-sarcastic
trt,Site yönetimi kiracının otopark hakkına 'karışamaz',non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Ürdün Veliaht Prensi Hüseyin Bin Abdullah’ı kabul etti",non-sarcastic
trt,Kartalkaya'daki 'Otel Yangınını Araştırma Komisyonu' Bolu'ya gidiyor,non-sarcastic
trt,Lütfü Savaş'tan CHP'ye yeni suç duyurusu,non-sarcastic
trt,Bakan Uraloğlu: Önce Şam sonra Halep Havalimanı ayağa kalkacak,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Dünyagözel Gulmanova'yı kabul etti",non-sarcastic
trt,Bakan Göktaş: Dijital bağımlılıkta kademeli bir düzenleme önereceğiz,non-sarcastic
trt,Bakan Yumaklı'dan 8 bin 500 yeni istihdam müjdesi,non-sarcastic
trt,"""Jandarmanın semalardaki gözü"" TB2 SİHA bayrağı devretti",non-sarcastic
trt,MSB: 6 terörist etkisiz hale getirildi,non-sarcastic
trt,"MİT, Reyhanlı saldırısının faili teröristi sınır ötesi operasyonla yakaladı",non-sarcastic
trt,"Bakan Şimşek, G20 Maliye Bakanları ve Merkez Bankası Başkanları Toplantısı'na katılacak",non-sarcastic
trt,TBMM Başkanı Kurtulmuş'tan şehit polis memuru Birol için başsağlığı mesajı,non-sarcastic
trt,Derbide taşkınlık çıkaran 71 kişi hakkında işlem yapıldı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: AB’yi düştüğü çıkmazdan sadece Türkiye kurtarabilir,non-sarcastic
trt,"""Yenidoğan Çetesi"" davasında ara karar",non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan hattat Hasan Çelebi için başsağlığı mesajı,non-sarcastic
trt,"Millet Kütüphanesi'nde ""Anadolu Selçuklu Sergisi"" açıldı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Rusya Dışişleri Bakanı Lavrov'u kabul etti",non-sarcastic
trt,"Numan Kurtulmuş: Hafıza, bir milletin kimliğidir",non-sarcastic
trt,Cumnhurbaşkanı Erdoğan: Ukrayna'nın toprak bütünlüğüne güçlü desteğimizi sürdürüyoruz,non-sarcastic
trt,İletişim Başkanı Altun'dan AK Parti 8. Olağan Büyük Kongresi'ne ilişkin paylaşım,non-sarcastic
trt,Bakan Fidan: Barış görüşmelerine ev sahipliği yapmaya hazırız,non-sarcastic
trt,Emine Erdoğan'dan AK Parti 8. Olağan Büyük Kongresi'ne ilişkin paylaşım,non-sarcastic
trt,Evlenen çiftlerin sayısı arttı,non-sarcastic
trt,Türksat'a dev veri merkezi: Veri kapasitesi 8 kattan fazla artacak,non-sarcastic
trt,Doğal gazda arzın ve talebin merkezi Türkiye,non-sarcastic
trt,Bakan Fidan'dan Ukrayna açıklaması: Gerçekçi olmak zorundayız,non-sarcastic
trt,Kağızman Belediye Başkanı Alkan görevden uzaklaştırıldı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan Rusya Dışişleri Bakanı'nı kabul edecek,non-sarcastic
trt,Cumhurbaşkanı Erdoğan Fransa Cumhurbaşkanı Macron ile görüştü,non-sarcastic
trt,"AK Parti Sözcüsü Çelik, MKYK toplantısının ardından açıklamalarda bulundu",non-sarcastic
trt,AK Parti'nin yeni MYK üyeleri belirlendi,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Tüm dava ve yol arkadaşlarımla gurur duyuyorum,non-sarcastic
trt,Bakan Şimşek: Büyüme hedefimize ulaşacağız,non-sarcastic
trt,MİT Troçki'nin sürgünüyle ilgili ''Sovyet'' raporunu paylaştı,non-sarcastic
trt,Emine Erdoğan'dan kongre paylaşımı,non-sarcastic
trt,AK Parti MKYK'de 39 yeni isim yer aldı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan yeniden AK Parti Genel Başkanı seçildi,non-sarcastic
trt,MHP Genel Başkanı Bahçeli'den Cumhurbaşkanı Erdoğan'a tebrik telefonu,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, eski Yunanistan Dışişleri Bakanı Avramopoulos'u kabul etti",non-sarcastic
trt,"Rusya Dışişleri Bakanı Lavrov, yarın Türkiye'ye geliyor",non-sarcastic
trt,AK Parti'ye 3 milletvekili katıldı,non-sarcastic
trt,AK Parti'de genel başkan yardımcılığı sayısı 19'a yükseldi,non-sarcastic
trt,Irak ve Suriye'nin kuzeyinde 8 terörist etkisiz hale getirildi,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Türkiye'de kayıt dışı siyaset dönemi kapandı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Bugünden itibaren artık yeni bir döneme 'bismillah' diyoruz,non-sarcastic
trt,TBMM'nin yeni haftada gündeminde neler var?,non-sarcastic
trt,Bahçeli'den AK Parti'nin büyük kongresine anlamlı hediye,non-sarcastic
trt,AK Parti'de büyük kongre bugün,non-sarcastic
trt,"İstanbul Milletvekili Durgut’tan İsrail’e tepki: Gazze siyasi değil, insani meseledir",non-sarcastic
trt,Ankara'da sahte içkiden can kaybı 65'e yükseldi,non-sarcastic
trt,Bakan Göktaş: Anaların gözyaşları bütün hesapları bozacak güçtedir,non-sarcastic
trt,AK Parti 8. Olağan Büyük Kongresi'nin hazırlıkları tamamlandı,non-sarcastic
trt,Bakan Göktaş: Aile meselesini bir milli güvenlik meselesi olarak görüyoruz,non-sarcastic
trt,Yeni Tip Çıkarma Gemisi Ç-159 denize indirildi,non-sarcastic
trt,Ankara-Abu Dabi hattı güçleniyor: Savunma sanayii başrolde,non-sarcastic
trt,Irak'ın kuzeyinde 5 terörist etkisiz hale getirildi,non-sarcastic
trt,Hız ihlalleriyle ilgili yaklaşık 850 bin işlem yapıldı,non-sarcastic
trt,Zırhlı araçlar için yeni müjdeler yolda,non-sarcastic
trt,AK Parti'nin 8. Olağan Büyük Kongresi yarın yapılacak,non-sarcastic
trt,"Bakan Fidan, Güney Afrika'da Nur'ul Hamidiye Camii'ni ziyaret etti",non-sarcastic
trt,İletişim Başkanı Altun: Kimse bilincimizi ve direncimizi test etmeye kalkmasın,non-sarcastic
trt,12 terörist etkisiz hale getirildi,non-sarcastic
trt,Cumhurbaşkanı Erdoğan Kongo Demokratik Cumhuriyeti Cumhurbaşkanı ile görüştü,non-sarcastic
trt,Emine Erdoğan'dan UNEP'in sıfır atık çağrısına ilişkin paylaşım,non-sarcastic
trt,İstanbul'da sınav ve eğitim faaliyetlerine hafta sonu ara verildi,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Diyanet Gençlik Merkezi'ni ziyaret etti",non-sarcastic
trt,Bakan Kurum: Ev sahibi olmayan kalmayıncaya kadar çalışacağız,non-sarcastic
trt,Fenerbahçe'nin Avrupa Ligi son 16 turundaki rakibi belli oldu,non-sarcastic
trt,Fahrettin Altun: Dünya beşten büyüktür söylemi güçlü bir çağrıdır,non-sarcastic
trt,Numan Kurtulmuş: Kim siyaset yapmak istiyorsa buyursun siyasetin alanına gelsin,non-sarcastic
trt,Mühimmat üretiminde kritik adım: Batı’nın tekelini Türk firması kırdı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Yeni bir dönemin kapılarını açacağız,non-sarcastic
trt,"Bakan Fidan: Barış, ekonomik kalkınma ve refahla desteklenmedikçe kalıcı olamaz",non-sarcastic
trt,Bakan Tunç: Bu ülkede hukuk güvenliğinin olmadığını söylemek insafsızlıktır,non-sarcastic
trt,Esenyurt Belediye başkanı Ahmet Özer'e 15 yıla kadar hapis istemi,non-sarcastic
trt,Adana kebabına da domuz eti karıştırdılar,non-sarcastic
trt,Ağır taşıtlar 6 ildeki bazı yolları kullanamayacak,non-sarcastic
trt,Maydonoz Döner'e 31 ilde FETÖ operasyonu: 353 şüpheli yakalandı,non-sarcastic
trt,AYM 552 bine yakın bireysel başvuruyu sonuçlandırdı,non-sarcastic
trt,Suriye ve Irak'ın kuzeyinde 17 terörist etkisiz hale getirildi,non-sarcastic
trt,BAE'li pilotların eğitimi HAVELSAN’a emanet,non-sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz'dan şehit asker için taziye mesajı,non-sarcastic
trt,Belediyelerin hayvanların korunmasına yönelik harcamalarına ilişkin esaslar belirlendi,non-sarcastic
trt,MİT'ten Hakurk'ta nokta operasyon,non-sarcastic
trt,Pençe-Kilit bölgesinde 1 askerimiz şehit oldu,non-sarcastic
trt,27 ilde kimlik denetimi: 144 düzensiz göçmen yakalandı,non-sarcastic
trt,AK Parti'de Büyük Kongre pazar günü yapılacak,non-sarcastic
trt,YÖK 20 uzman yardımcısı alacak,non-sarcastic
trt,Aile Hekimliği Uygulama Yönetmeliği'nde değişikliğe gidildi,non-sarcastic
trt,İstanbul'da okullar bugün de tatil edildi,non-sarcastic
trt,"Bahçeli ""Askıda 9 Gülek Buğday Projesi""ni başlattı",non-sarcastic
trt,Bakan Uraloğlu'ndan yola çıkacaklara uyarı: Zorunlu değilse seyahat etmeyin,non-sarcastic
trt,"Altun'dan ""Suriye"" paylaşımı: Adaleti tesis etmek için mücadelemizi sürdüreceğiz",non-sarcastic
trt,"Fidan, Güney Afrika'da çok sayıda ikili görüşme gerçekleştirdi",non-sarcastic
trt,Cevdet Yılmaz: TL'ye güven arttıkça rezervlerimiz rekor üzerine rekor kırıyor,non-sarcastic
trt,Bakan Fidan: Filistinlilerin toprakları müzakere konusu değildir,non-sarcastic
trt,Ankara'da sahte içkiden ölenlerin sayısı 63'e yükseldi,non-sarcastic
trt,"Türkiye'nin ilk ""İklim Kanunu Teklifi"" Meclis'te",non-sarcastic
trt,"DMM, ""Türkiye, Avrupa'nın çöplüğü haline geldi"" haberini yalanladı",non-sarcastic
trt,"ASELSAN, GÖKTAN atışını başarıyla gerçekleştirdi",non-sarcastic
trt,İletişim Başkanlığı'ndan 'Recep Tayyip Erdoğan’ın Barış Diplomasisi: Suriye Örneği' kitabı,non-sarcastic
trt,Türkiye 5G teknolojisine geçiyor,non-sarcastic
trt,Ankara ve İstanbul'da Ramazan pidesi 20 liradan satılacak,non-sarcastic
trt,İşte Emlak Konut'un yeni kampanyasının merak edilenleri,non-sarcastic
trt,"MSB kaynakları: GKRY, KKTC'nin haklarını gasp etme siyasetine devam ediyor",non-sarcastic
trt,Cumhurbaşkanlığı Millet Kütüphanesi dünyaya rol model oluyor,non-sarcastic
trt,Türk Devletleri Teşkilatı yeni üye devletleri kabul edecek mi?,non-sarcastic
trt,Galatasaray-Fenerbahçe maçının hakemi belli oldu,non-sarcastic
trt,MKE'den kritik adım: Dolanan mühimmat geliyor,non-sarcastic
trt,STM'den harp sahasına yeni oyuncu: FPV dron üretecek,non-sarcastic
trt,Yerli coğrafi bilgi sistemi e-Devlet'e entegre edildi,non-sarcastic
trt,"Emine Erdoğan, Cumhurbaşkanlığı Millet Kütüphanesi'nin 5'inci yaşını kutladı",non-sarcastic
trt,TÜSİAD yöneticilerine yurt dışı yasağı,non-sarcastic
trt,Fahrettin Altun: Fitne faaliyetleri bizi yolumuzdan döndüremeyecek,non-sarcastic
trt,Vali Gül açıkladı: İstanbul'da cuma günü okullar tatil olacak mı?,non-sarcastic
trt,"""Suriye'nin Güvenliğinde Türkiye'nin İstikrarlaştırıcı Gücü"" paneli sona erdi",non-sarcastic
trt,TÜSİAD yöneticileri mahkemeye sevk edildi,non-sarcastic
trt,Bakan Kurum: Dar gelirli vatandaşlarımıza yeni yuva imkanları sağlayacağız,non-sarcastic
trt,"""Suriye'nin Güvenliğinde Türkiye'nin İstikrarlaştırıcı Gücü"" paneli başladı",non-sarcastic
trt,Derbiyi yabancı hakem yönetecek,non-sarcastic
trt,Tayfun’un yeni varyantları yolda,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan: TÜSİAD, açıklamasıyla haddini aştı",non-sarcastic
trt,"Bakan Fidan, G20 Dışişleri Bakanları Toplantısı'na katılacak",non-sarcastic
trt,"Bakan Tunç: Kara propaganda, iş adamlarına da ekonomiye de katkı sağlamaz",non-sarcastic
trt,"Fahrettin Altun: Tarih, Suriye konusunda Türkiye'nin haklılığını dünyaya ispat etmiştir",non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Türkiye'de bir türlü kapanmayan muhalefet açığı vardır,non-sarcastic
trt,Türkiye Güney Kore’ye mühimmat satacak,non-sarcastic
trt,Ramazan ayı öncesi kırmız et fiyatlarına yakın takip,non-sarcastic
trt,Emlak Konut'un yeni konut kampanyasının detayları belli oldu,non-sarcastic
trt,Emine Erdoğan'dan Türkiye-Ukrayna ilişkilerine dair paylaşım,non-sarcastic
trt,Fenerbahçe ve Galatasaray UEFA Avrupa Ligi'nde son 16 için sahaya çıkacak,non-sarcastic
trt,'Yenidoğan çetesi' davasında 3. duruşma,non-sarcastic
trt,MSB: 9 terörist etkisiz hale getirildi,non-sarcastic
trt,Ankara Büyükşehir Belediyesi'nin iki ihlaline 5 milyon 130 bin TL çevre cezası,non-sarcastic
trt,"Ramazan öncesinde SYDV'lere 1,4 milyar lira kaynak aktarıldı",non-sarcastic
trt,Mardin'de organize suç örgütüne operasyon: 11 tutuklama,non-sarcastic
trt,Emlak Konut'un yeni konut kampanyası bugün başlıyor,non-sarcastic
trt,Barış masası Türkiye'de kuruldu: Etiyopya-Somali müzakerelerinin ilki yapıldı,non-sarcastic
trt,Emine Erdoğan ile Olena Zelenska Cumhurbaşkanlığı Millet Kütüphanesi'ni ziyaret etti,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, NATO Genel Sekreteri Rutte ile görüştü",non-sarcastic
trt,Kültür ve Turizm Bakanlığı kaçak yapılar için harekete geçti,non-sarcastic
trt,"Emine Erdoğan, Ukraynalı yetim çocukları ziyaret etti",non-sarcastic
trt,Türkiye ile Ukrayna arasında 2 anlaşma imzalandı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Barış görüşmeleri için Türkiye ideal bir ev sahibi olacaktır,non-sarcastic
trt,"Dışişleri Bakanı Fidan, Rüstem Umerov ile görüştü",non-sarcastic
trt,Tüm denklemi değiştirecek: ASELFLIR 600 gökyüzüyle buluşuyor,non-sarcastic
trt,MSB: Irak'ın kuzeyinde 2 terörist etkisiz hale getirildi,non-sarcastic
